iter	Passed	Remaining
1659	79843	160648
1660	79889	160597
1661	79933	160539
1662	79984	160497
1663	80041	160467
1664	80085	160412
1665	80135	160367
1666	80192	160336
1667	80240	160289
1668	80283	160229
1669	80336	160191
1670	80383	160140
1671	80439	160108
1672	80493	160072
1673	80543	160028
1674	80594	159986
1675	80636	159926
1676	80681	159872
1677	80722	159809
1678	80765	159751
1679	80810	159697
1680	80861	159654
1681	80905	159598
1682	80962	159567
1683	81013	159526
1684	81068	159491
1685	81119	159447
1686	81164	159394
1687	81206	159334
1688	81245	159268
1689	81294	159221
1690	81342	159174
1691	81394	159133
1692	81445	159090
1693	81492	159039
1694	81537	158986
1695	81582	158932
1696	81636	158896
1697	81683	158844
1698	81730	158795
1699	81775	158740
1700	81823	158692
1701	81875	158651
1702	81929	158614
1703	81978	158568
1704	82022	158512
1705	82066	158457
1706	82105	158390
1707	82154	158344
1708	82195	158282
1709	82242	158233
1710	82287	158179
1711	82329	158118
1712	82373	158062
1713	82416	158005
1714	82459	157947
1715	82506	157896
1716	82555	157851
1717	82606	157808
1718	82653	157758
1719	82710	157726
1720	82760	157682
1721	82815	157648
1722	82872	157617
1723	82928	157583
1724	82979	157541
1725	83027	157493
1726	83074	157443
1727	83118	157385
1728	83169	157343
1729	83221	157303
1730	83279	157272
1731	83334	157238
1732	83377	157181
1733	83432	157146
1734	83487	157110
1735	83535	157062
1736	83589	157024
1737	83635	156973
1738	83679	156916
1739	83725	156865
1740	83777	156824
1741	83826	156777
1742	83873	156727
1743	83926	156689
1744	83973	156638
1745	84017	156583
1746	84067	156538
1747	84112	156483
1748	84155	156426
1749	84200	156373
1750	84257	156339
1751	84313	156307
1752	84368	156272
1753	84410	156212
1754	84459	156165
1755	84510	156122
1756	84556	156071
1757	84605	156023
1758	84660	155989
1759	84706	155937
1760	84756	155892
1761	84801	155838
1762	84860	155810
1763	84911	155767
1764	84963	155725
1765	85020	155693
1766	85068	155646
1767	85114	155594
1768	85159	155540
1769	85216	155508
1770	85263	155457
1771	85314	155415
1772	85361	155365
1773	85409	155315
1774	85464	155280
1775	85511	155230
1776	85565	155193
1777	85613	155144
1778	85661	155096
1779	85714	155056
1780	85764	155011
1781	85817	154971
1782	85871	154934
1783	85925	154896
1784	85981	154862
1785	86035	154825
1786	86079	154769
1787	86129	154724
1788	86179	154680
1789	86230	154636
1790	86279	154589
1791	86325	154537
1792	86371	154486
1793	86414	154428
1794	86447	154352
1795	86496	154306
1796	86540	154251
1797	86584	154195
1798	86637	154156
1799	86686	154109
1800	86734	154060
1801	86785	154016
1802	86831	153965
1803	86876	153911
1804	86933	153880
1805	86976	153821
1806	87023	153772
1807	87066	153714
1808	87115	153668
1809	87163	153618
1810	87208	153565
1811	87252	153511
1812	87298	153459
1813	87344	153406
1814	87398	153368
1815	87451	153328
1816	87499	153281
1817	87545	153229
1818	87599	153190
1819	87645	153139
1820	87690	153085
1821	87741	153041
1822	87792	152998
1823	87847	152962
1824	87888	152901
1825	87941	152862
1826	87985	152806
1827	88032	152755
1828	88070	152690
1829	88115	152636
1830	88165	152592
1831	88215	152546
1832	88261	152496
1833	88317	152461
1834	88361	152405
1835	88411	152360
1836	88460	152314
1837	88510	152268
1838	88578	152254
1839	88633	152218
1840	88689	152183
1841	88743	152145
1842	88793	152099
1843	88835	152042
1844	88883	151993
1845	88929	151941
1846	88981	151899
1847	89028	151849
1848	89083	151812
1849	89137	151774
1850	89182	151721
1851	89233	151678
1852	89282	151630
1853	89329	151581
1854	89378	151533
1855	89420	151474
1856	89475	151438
1857	89525	151394
1858	89584	151363
1859	89634	151319
1860	89681	151267
1861	89733	151225
1862	89783	151182
1863	89831	151133
1864	89873	151074
1865	89923	151028
1866	89968	150974
1867	90010	150916
1868	90059	150870
1869	90103	150815
1870	90147	150758
1871	90199	150718
1872	90253	150679
1873	90306	150639
1874	90355	150591
1875	90391	150524
1876	90442	150480
1877	90491	150434
1878	90538	150383
1879	90587	150336
1880	90636	150290
1881	90673	150222
1882	90719	150170
1883	90758	150107
1884	90804	150055
1885	90857	150015
1886	90895	149950
1887	90938	149893
1888	90976	149829
1889	91029	149788
1890	91073	149734
1891	91122	149686
1892	91168	149635
1893	91212	149581
1894	91255	149524
1895	91298	149467
1896	91344	149415
1897	91396	149374
1898	91443	149324
1899	91488	149270
1900	91534	149218
1901	91574	149156
1902	91617	149100
1903	91669	149059
1904	91715	149008
1905	91760	148953
1906	91819	148923
1907	91865	148872
1908	91908	148816
1909	91953	148762
1910	92002	148714
1911	92049	148664
1912	92097	148617
1913	92143	148565
1914	92203	148536
1915	92249	148485
1916	92293	148429
1917	92341	148381
1918	92385	148326
1919	92436	148283
1920	92481	148230
1921	92535	148191
1922	92582	148142
1923	92628	148089
1924	92673	148037
1925	92723	147992
1926	92766	147935
1927	92819	147895
1928	92869	147850
1929	92916	147799
1930	92958	147741
1931	92997	147679
1932	93041	147625
1933	93086	147570
1934	93135	147524
1935	93188	147483
1936	93239	147440
1937	93288	147394
1938	93336	147345
1939	93384	147297
1940	93435	147252
1941	93480	147200
1942	93525	147148
1943	93573	147099
1944	93623	147053
1945	93673	147008
1946	93721	146960
1947	93764	146904
1948	93816	146862
1949	93867	146818
1950	93921	146779
1951	93970	146732
1952	94016	146680
1953	94068	146638
1954	94119	146595
1955	94169	146550
1956	94219	146504
1957	94272	146463
1958	94319	146414
1959	94370	146370
1960	94415	146317
1961	94464	146271
1962	94511	146221
1963	94561	146176
1964	94621	146145
1965	94669	146096
1966	94723	146057
1967	94786	146032
1968	94837	145988
1969	94885	145939
1970	94936	145897
1971	94991	145859
1972	95035	145804
1973	95087	145762
1974	95137	145717
1975	95182	145663
1976	95227	145610
1977	95279	145568
1978	95327	145520
1979	95367	145460
1980	95420	145419
1981	95476	145382
1982	95528	145339
1983	95569	145281
1984	95614	145227
1985	95659	145175
1986	95709	145129
1987	95754	145077
1988	95806	145034
1989	95856	144989
1990	95911	144951
1991	95960	144903
1992	96021	144875
1993	96071	144829
1994	96118	144780
1995	96169	144736
1996	96230	144706
1997	96279	144660
1998	96333	144620
1999	96382	144573
2000	96432	144527
2001	96481	144481
2002	96527	144429
2003	96575	144381
2004	96624	144334
2005	96665	144275
2006	96717	144233
2007	96772	144194
2008	96830	144161
2009	96886	144124
2010	96943	144089
2011	96987	144035
2012	97033	143984
2013	97077	143929
2014	97120	143873
2015	97172	143831
2016	97212	143770
2017	97262	143725
2018	97307	143671
2019	97360	143630
2020	97413	143589
2021	97460	143539
2022	97515	143501
2023	97566	143457
2024	97613	143406
2025	97666	143365
2026	97718	143324
2027	97768	143278
2028	97812	143223
2029	97862	143177
2030	97910	143129
2031	97958	143081
2032	98006	143032
2033	98054	142984
2034	98110	142947
2035	98149	142886
2036	98199	142840
2037	98249	142794
2038	98298	142746
2039	98343	142694
2040	98388	142641
2041	98439	142597
2042	98492	142556
2043	98535	142500
2044	98583	142451
2045	98626	142395
2046	98675	142349
2047	98727	142307
2048	98782	142267
2049	98838	142231
2050	98881	142175
2051	98925	142121
2052	98970	142067
2053	99013	142013
2054	99051	141949
2055	99102	141905
2056	99140	141842
2057	99190	141797
2058	99236	141746
2059	99286	141700
2060	99338	141657
2061	99391	141615
2062	99442	141571
2063	99502	141539
2064	99558	141503
2065	99604	141452
2066	99651	141402
2067	99698	141351
2068	99746	141303
2069	99788	141247
2070	99827	141184
2071	99877	141139
2072	99918	141080
2073	99970	141038
2074	100019	140990
2075	100070	140946
2076	100117	140896
2077	100164	140847
2078	100205	140789
2079	100251	140737
2080	100303	140695
2081	100353	140648
2082	100399	140598
2083	100453	140557
2084	100501	140509
2085	100545	140455
2086	100595	140409
2087	100645	140363
2088	100695	140318
2089	100743	140269
2090	100801	140234
2091	100850	140188
2092	100897	140137
2093	100949	140095
2094	100999	140049
2095	101035	139983
2096	101083	139935
2097	101135	139892
2098	101178	139837
2099	101221	139782
2100	101272	139737
2101	101318	139686
2102	101361	139631
2103	101412	139586
2104	101455	139532
2105	101499	139477
2106	101549	139432
2107	101592	139376
2108	101645	139334
2109	101695	139289
2110	101744	139241
2111	101794	139196
2112	101844	139150
2113	101892	139102
2114	101936	139048
2115	101976	138988
2116	102024	138939
2117	102073	138892
2118	102121	138845
2119	102174	138803
2120	102219	138749
2121	102272	138709
2122	102316	138654
2123	102354	138593
2124	102401	138543
2125	102447	138492
2126	102500	138450
2127	102549	138402
2128	102595	138352
2129	102641	138300
2130	102683	138244
2131	102739	138206
2132	102786	138156
2133	102840	138115
2134	102883	138062
2135	102939	138023
2136	102975	137959
2137	103011	137894
2138	103062	137850
2139	103106	137797
2140	103158	137753
2141	103209	137708
2142	103257	137660
2143	103293	137596
2144	103334	137538
2145	103391	137502
2146	103433	137445
2147	103480	137395
2148	103532	137353
2149	103590	137317
2150	103635	137265
2151	103682	137215
2152	103729	137165
2153	103780	137121
2154	103837	137084
2155	103884	137035
2156	103933	136987
2157	103979	136936
2158	104023	136882
2159	104073	136837
2160	104126	136795
2161	104177	136750
2162	104218	136692
2163	104267	136646
2164	104312	136594
2165	104367	136554
2166	104414	136505
2167	104463	136457
2168	104515	136414
2169	104561	136363
2170	104612	136318
2171	104662	136273
2172	104707	136220
2173	104757	136174
2174	104802	136122
2175	104851	136075
2176	104899	136027
2177	104950	135982
2178	104995	135930
2179	105043	135882
2180	105088	135829
2181	105140	135785
2182	105179	135725
2183	105225	135675
2184	105267	135619
2185	105315	135570
2186	105355	135512
2187	105401	135461
2188	105452	135416
2189	105500	135368
2190	105549	135321
2191	105602	135278
2192	105653	135234
2193	105703	135188
2194	105752	135142
2195	105797	135088
2196	105851	135048
2197	105900	135000
2198	105948	134953
2199	106002	134911
2200	106052	134866
2201	106105	134823
2202	106151	134773
2203	106205	134731
2204	106254	134684
2205	106302	134636
2206	106353	134592
2207	106403	134546
2208	106448	134493
2209	106506	134458
2210	106559	134416
2211	106618	134381
2212	106672	134340
2213	106719	134290
2214	106770	134246
2215	106824	134204
2216	106871	134156
2217	106928	134119
2218	106983	134079
2219	107028	134026
2220	107082	133986
2221	107136	133944
2222	107188	133900
2223	107235	133851
2224	107277	133794
2225	107325	133747
2226	107379	133706
2227	107430	133661
2228	107480	133614
2229	107527	133565
2230	107570	133510
2231	107622	133467
2232	107673	133422
2233	107720	133373
2234	107771	133328
2235	107824	133285
2236	107869	133233
2237	107919	133187
2238	107970	133142
2239	108017	133092
2240	108056	133033
2241	108102	132982
2242	108154	132938
2243	108198	132885
2244	108249	132840
2245	108296	132790
2246	108348	132746
2247	108393	132694
2248	108455	132663
2249	108508	132621
2250	108568	132587
2251	108609	132530
2252	108663	132489
2253	108716	132446
2254	108766	132401
2255	108823	132363
2256	108870	132313
2257	108918	132265
2258	108975	132227
2259	109024	132180
2260	109075	132134
2261	109119	132081
2262	109173	132040
2263	109227	131999
2264	109279	131955
2265	109331	131911
2266	109378	131862
2267	109429	131816
2268	109478	131770
2269	109527	131722
2270	109577	131676
2271	109632	131635
2272	109684	131592
2273	109732	131543
2274	109789	131506
2275	109842	131463
2276	109894	131419
2277	109944	131373
2278	109995	131328
2279	110043	131279
2280	110087	131227
2281	110134	131177
2282	110191	131139
2283	110239	131090
2284	110295	131050
2285	110345	131005
2286	110396	130960
2287	110444	130911
2288	110495	130866
2289	110544	130818
2290	110606	130786
2291	110653	130737
2292	110716	130706
2293	110752	130643
2294	110797	130591
2295	110849	130547
2296	110895	130496
2297	110957	130464
2298	111020	130433
2299	111086	130406
2300	111144	130369
2301	111201	130331
2302	111244	130276
2303	111296	130232
2304	111351	130191
2305	111410	130155
2306	111466	130116
2307	111526	130082
2308	111588	130049
2309	111646	130013
2310	111710	129982
2311	111766	129943
2312	111830	129913
2313	111899	129888
2314	111965	129861
2315	112027	129827
2316	112096	129803
2317	112153	129765
2318	112210	129727
2319	112268	129689
2320	112325	129651
2321	112381	129611
2322	112432	129566
2323	112489	129528
2324	112550	129493
2325	112606	129453
2326	112658	129409
2327	112715	129371
2328	112770	129330
2329	112824	129287
2330	112886	129255
2331	112952	129227
2332	113015	129194
2333	113078	129163
2334	113145	129135
2335	113194	129088
2336	113251	129049
2337	113303	129005
2338	113362	128968
2339	113422	128933
2340	113488	128904
2341	113548	128869
2342	113600	128825
2343	113653	128781
2344	113713	128746
2345	113774	128711
2346	113835	128677
2347	113880	128624
2348	113934	128582
2349	113983	128534
2350	114026	128479
2351	114078	128435
2352	114121	128380
2353	114173	128336
2354	114222	128288
2355	114265	128232
2356	114304	128173
2357	114343	128115
2358	114397	128072
2359	114437	128014
2360	114482	127962
2361	114532	127915
2362	114576	127862
2363	114617	127805
2364	114663	127754
2365	114709	127702
2366	114762	127659
2367	114805	127605
2368	114854	127556
2369	114907	127513
2370	114956	127465
2371	115005	127417
2372	115054	127370
2373	115108	127327
2374	115158	127280
2375	115193	127216
2376	115238	127164
2377	115291	127121
2378	115342	127075
2379	115395	127032
2380	115473	127015
2381	115530	126976
2382	115582	126932
2383	115636	126889
2384	115685	126841
2385	115733	126792
2386	115779	126741
2387	115829	126695
2388	115880	126648
2389	115927	126598
2390	115977	126551
2391	116035	126513
2392	116096	126478
2393	116152	126438
2394	116207	126396
2395	116258	126350
2396	116309	126305
2397	116353	126251
2398	116408	126210
2399	116467	126173
2400	116520	126129
2401	116579	126091
2402	116635	126052
2403	116697	126018
2404	116759	125983
2405	116817	125945
2406	116862	125893
2407	116912	125845
2408	116961	125798
2409	117009	125748
2410	117055	125697
2411	117104	125648
2412	117153	125601
2413	117193	125543
2414	117245	125498
2415	117292	125448
2416	117335	125394
2417	117382	125343
2418	117432	125297
2419	117479	125246
2420	117542	125213
2421	117590	125164
2422	117640	125116
2423	117692	125072
2424	117735	125018
2425	117783	124968
2426	117833	124922
2427	117883	124874
2428	117931	124825
2429	117978	124775
2430	118019	124718
2431	118062	124664
2432	118104	124609
2433	118159	124567
2434	118215	124526
2435	118271	124485
2436	118315	124432
2437	118359	124379
2438	118409	124332
2439	118453	124279
2440	118498	124226
2441	118550	124181
2442	118600	124134
2443	118646	124083
2444	118701	124041
2445	118752	123995
2446	118800	123946
2447	118847	123896
2448	118902	123854
2449	118950	123806
2450	119007	123765
2451	119056	123717
2452	119102	123666
2453	119151	123618
2454	119200	123570
2455	119251	123524
2456	119300	123475
2457	119355	123433
2458	119401	123382
2459	119452	123336
2460	119493	123280
2461	119547	123237
2462	119592	123185
2463	119638	123134
2464	119687	123086
2465	119733	123034
2466	119779	122984
2467	119828	122935
2468	119878	122889
2469	119926	122840
2470	119978	122794
2471	120030	122750
2472	120085	122708
2473	120132	122657
2474	120181	122609
2475	120228	122559
2476	120268	122501
2477	120316	122453
2478	120364	122403
2479	120412	122354
2480	120460	122305
2481	120511	122259
2482	120563	122214
2483	120617	122171
2484	120671	122128
2485	120724	122084
2486	120769	122032
2487	120815	121981
2488	120863	121931
2489	120906	121878
2490	120957	121831
2491	121002	121779
2492	121056	121736
2493	121101	121684
2494	121154	121639
2495	121200	121589
2496	121245	121536
2497	121288	121483
2498	121338	121435
2499	121388	121388
2500	121443	121346
2501	121488	121293
2502	121543	121252
2503	121592	121204
2504	121635	121150
2505	121680	121097
2506	121725	121045
2507	121771	120994
2508	121816	120942
2509	121860	120889
2510	121909	120841
2511	121948	120783
2512	121993	120730
2513	122051	120691
2514	122096	120640
2515	122145	120592
2516	122196	120545
2517	122245	120498
2518	122296	120451
2519	122346	120404
2520	122395	120356
2521	122432	120296
2522	122475	120242
2523	122522	120192
2524	122570	120143
2525	122623	120098
2526	122669	120048
2527	122715	119997
2528	122765	119950
2529	122817	119904
2530	122867	119857
2531	122916	119809
2532	122969	119765
2533	123011	119710
2534	123062	119663
2535	123116	119620
2536	123166	119574
2537	123224	119534
2538	123273	119486
2539	123323	119439
2540	123375	119393
2541	123426	119347
2542	123473	119297
2543	123518	119245
2544	123570	119201
2545	123621	119153
2546	123670	119105
2547	123721	119059
2548	123767	119008
2549	123815	118959
2550	123877	118923
2551	123934	118884
2552	123983	118835
2553	124023	118778
2554	124073	118731
2555	124124	118685
2556	124180	118644
2557	124229	118595
2558	124272	118542
2559	124319	118491
2560	124365	118441
2561	124413	118392
2562	124460	118341
2563	124498	118282
2564	124547	118235
2565	124597	118188
2566	124639	118133
2567	124691	118087
2568	124738	118037
2569	124793	117995
2570	124839	117944
2571	124888	117896
2572	124931	117842
2573	124969	117783
2574	125020	117737
2575	125070	117690
2576	125105	117629
2577	125153	117580
2578	125203	117533
2579	125242	117475
2580	125287	117423
2581	125332	117371
2582	125384	117326
2583	125432	117277
2584	125479	117227
2585	125532	117182
2586	125589	117141
2587	125633	117090
2588	125677	117036
2589	125733	116995
2590	125787	116951
2591	125846	116912
2592	125900	116869
2593	125955	116826
2594	125995	116770
2595	126047	116724
2596	126096	116676
2597	126154	116637
2598	126201	116587
2599	126251	116540
2600	126300	116492
2601	126350	116444
2602	126404	116400
2603	126453	116353
2604	126495	116297
2605	126542	116248
2606	126598	116206
2607	126644	116155
2608	126695	116109
2609	126741	116058
2610	126789	116009
2611	126841	115963
2612	126896	115920
2613	126941	115869
2614	126989	115820
2615	127035	115769
2616	127079	115716
2617	127134	115673
2618	127179	115621
2619	127234	115579
2620	127278	115526
2621	127322	115473
2622	127364	115419
2623	127408	115366
2624	127463	115323
2625	127519	115282
2626	127568	115234
2627	127621	115189
2628	127668	115139
2629	127715	115089
2630	127764	115041
2631	127817	114996
2632	127870	114952
2633	127907	114893
2634	127956	114844
2635	127999	114791
2636	128044	114739
2637	128094	114692
2638	128139	114641
2639	128189	114593
2640	128244	114550
2641	128288	114498
2642	128339	114451
2643	128386	114402
2644	128429	114348
2645	128482	114303
2646	128532	114256
2647	128582	114208
2648	128628	114158
2649	128677	114109
2650	128727	114063
2651	128772	114010
2652	128819	113960
2653	128864	113909
2654	128912	113860
2655	128957	113808
2656	129005	113760
2657	129054	113712
2658	129106	113665
2659	129150	113613
2660	129190	113557
2661	129236	113507
2662	129286	113459
2663	129342	113417
2664	129394	113372
2665	129445	113325
2666	129491	113275
2667	129538	113225
2668	129584	113173
2669	129624	113118
2670	129672	113068
2671	129723	113022
2672	129766	112969
2673	129804	112911
2674	129851	112861
2675	129897	112810
2676	129940	112757
2677	129985	112705
2678	130026	112650
2679	130078	112605
2680	130128	112558
2681	130182	112513
2682	130227	112462
2683	130280	112418
2684	130330	112370
2685	130368	112312
2686	130412	112260
2687	130465	112216
2688	130517	112170
2689	130559	112115
2690	130609	112068
2691	130652	112015
2692	130698	111965
2693	130753	111922
2694	130798	111869
2695	130849	111824
2696	130892	111770
2697	130934	111716
2698	130977	111663
2699	131029	111617
2700	131067	111560
2701	131105	111502
2702	131156	111456
2703	131195	111399
2704	131254	111360
2705	131303	111311
2706	131350	111262
2707	131392	111208
2708	131440	111159
2709	131489	111110
2710	131537	111062
2711	131583	111011
2712	131627	110959
2713	131681	110914
2714	131729	110866
2715	131776	110816
2716	131822	110765
2717	131872	110718
2718	131921	110670
2719	131964	110616
2720	132010	110566
2721	132059	110518
2722	132105	110468
2723	132148	110414
2724	132211	110378
2725	132262	110331
2726	132315	110287
2727	132355	110231
2728	132407	110186
2729	132452	110134
2730	132504	110088
2731	132550	110038
2732	132601	109991
2733	132649	109943
2734	132696	109893
2735	132738	109839
2736	132783	109787
2737	132825	109733
2738	132877	109688
2739	132925	109639
2740	132973	109590
2741	133012	109534
2742	133054	109479
2743	133089	109420
2744	133131	109366
2745	133180	109318
2746	133228	109269
2747	133280	109224
2748	133338	109183
2749	133380	109129
2750	133428	109080
2751	133482	109036
2752	133530	108987
2753	133575	108936
2754	133617	108882
2755	133665	108833
2756	133715	108786
2757	133768	108741
2758	133831	108704
2759	133880	108656
2760	133927	108606
2761	133973	108556
2762	134027	108512
2763	134072	108460
2764	134121	108412
2765	134174	108368
2766	134224	108320
2767	134276	108274
2768	134326	108228
2769	134378	108182
2770	134423	108130
2771	134481	108089
2772	134540	108049
2773	134591	108002
2774	134638	107953
2775	134694	107911
2776	134740	107860
2777	134783	107807
2778	134837	107763
2779	134886	107714
2780	134931	107663
2781	134981	107616
2782	135027	107566
2783	135086	107525
2784	135138	107479
2785	135190	107434
2786	135240	107387
2787	135296	107344
2788	135347	107297
2789	135389	107244
2790	135443	107199
2791	135492	107151
2792	135533	107096
2793	135584	107050
2794	135630	106999
2795	135679	106952
2796	135730	106905
2797	135777	106855
2798	135830	106810
2799	135883	106765
2800	135935	106719
2801	135995	106680
2802	136044	106631
2803	136094	106584
2804	136137	106531
2805	136185	106482
2806	136222	106425
2807	136267	106374
2808	136320	106328
2809	136363	106276
2810	136412	106227
2811	136459	106178
2812	136502	106125
2813	136544	106072
2814	136588	106019
2815	136639	105973
2816	136689	105926
2817	136746	105884
2818	136792	105833
2819	136841	105785
2820	136894	105740
2821	136944	105692
2822	136996	105647
2823	137048	105600
2824	137102	105556
2825	137150	105508
2826	137206	105465
2827	137256	105417
2828	137305	105369
2829	137359	105324
2830	137412	105280
2831	137461	105231
2832	137508	105182
2833	137565	105140
2834	137608	105087
2835	137666	105045
2836	137708	104992
2837	137761	104947
2838	137810	104899
2839	137858	104850
2840	137898	104795
2841	137934	104737
2842	137971	104679
2843	138024	104634
2844	138075	104588
2845	138118	104535
2846	138165	104485
2847	138215	104438
2848	138264	104389
2849	138320	104347
2850	138369	104298
2851	138414	104247
2852	138464	104200
2853	138519	104156
2854	138571	104110
2855	138616	104059
2856	138667	104012
2857	138710	103960
2858	138753	103907
2859	138791	103851
2860	138845	103806
2861	138897	103760
2862	138951	103716
2863	139011	103676
2864	139058	103626
2865	139111	103580
2866	139165	103536
2867	139210	103485
2868	139267	103443
2869	139320	103397
2870	139361	103344
2871	139407	103293
2872	139449	103239
2873	139497	103191
2874	139547	103143
2875	139596	103095
2876	139645	103047
2877	139699	103002
2878	139750	102956
2879	139796	102905
2880	139839	102853
2881	139897	102811
2882	139940	102759
2883	139988	102710
2884	140033	102658
2885	140082	102610
2886	140122	102556
2887	140171	102507
2888	140211	102452
2889	140260	102404
2890	140308	102356
2891	140363	102312
2892	140406	102259
2893	140456	102211
2894	140503	102162
2895	140545	102109
2896	140597	102062
2897	140650	102017
2898	140693	101964
2899	140741	101916
2900	140791	101868
2901	140836	101817
2902	140890	101773
2903	140938	101724
2904	140992	101679
2905	141036	101627
2906	141077	101573
2907	141123	101523
2908	141164	101469
2909	141217	101424
2910	141264	101374
2911	141313	101326
2912	141358	101275
2913	141406	101226
2914	141456	101178
2915	141508	101132
2916	141562	101088
2917	141603	101034
2918	141645	100981
2919	141682	100924
2920	141734	100878
2921	141779	100827
2922	141830	100781
2923	141873	100728
2924	141915	100675
2925	141962	100625
2926	142006	100574
2927	142049	100521
2928	142094	100470
2929	142140	100420
2930	142184	100368
2931	142232	100319
2932	142280	100270
2933	142333	100225
2934	142380	100175
2935	142435	100131
2936	142481	100081
2937	142532	100034
2938	142578	99984
2939	142626	99935
2940	142678	99889
2941	142727	99841
2942	142778	99794
2943	142830	99748
2944	142871	99694
2945	142924	99649
2946	142973	99601
2947	143028	99556
2948	143082	99512
2949	143124	99459
2950	143172	99410
2951	143222	99362
2952	143267	99311
2953	143311	99260
2954	143365	99215
2955	143408	99163
2956	143456	99114
2957	143509	99068
2958	143553	99017
2959	143604	98970
2960	143646	98917
2961	143694	98868
2962	143739	98818
2963	143789	98770
2964	143828	98715
2965	143879	98668
2966	143930	98621
2967	143976	98571
2968	144020	98519
2969	144070	98472
2970	144123	98427
2971	144179	98383
2972	144231	98337
2973	144283	98290
2974	144329	98241
2975	144367	98185
2976	144417	98138
2977	144472	98093
2978	144521	98045
2979	144572	97998
2980	144618	97948
2981	144670	97902
2982	144708	97846
2983	144758	97799
2984	144808	97751
2985	144853	97700
2986	144898	97649
2987	144944	97599
2988	144999	97555
2989	145054	97511
2990	145103	97463
2991	145149	97413
2992	145196	97363
2993	145239	97311
2994	145294	97267
2995	145347	97221
2996	145396	97173
2997	145442	97123
2998	145490	97074
2999	145533	97022
3000	145584	96975
3001	145633	96927
3002	145680	96877
3003	145718	96822
3004	145764	96771
3005	145812	96723
3006	145855	96670
3007	145891	96614
3008	145933	96561
3009	145982	96513
3010	146031	96465
3011	146081	96417
3012	146119	96362
3013	146161	96309
3014	146204	96257
3015	146247	96205
3016	146302	96161
3017	146351	96112
3018	146400	96064
3019	146447	96015
3020	146495	95966
3021	146534	95911
3022	146583	95863
3023	146636	95818
3024	146680	95766
3025	146733	95721
3026	146774	95667
3027	146827	95622
3028	146880	95576
3029	146936	95532
3030	146978	95480
3031	147028	95432
3032	147072	95381
3033	147124	95335
3034	147165	95281
3035	147210	95231
3036	147258	95182
3037	147306	95133
3038	147358	95087
3039	147396	95032
3040	147447	94985
3041	147495	94935
3042	147539	94885
3043	147594	94840
3044	147636	94787
3045	147682	94737
3046	147734	94691
3047	147780	94641
3048	147832	94595
3049	147885	94549
3050	147938	94504
3051	147984	94453
3052	148042	94411
3053	148094	94365
3054	148142	94316
3055	148187	94265
3056	148242	94221
3057	148295	94175
3058	148345	94128
3059	148386	94075
3060	148430	94024
3061	148483	93978
3062	148530	93928
3063	148577	93879
3064	148614	93823
3065	148665	93776
3066	148711	93726
3067	148757	93676
3068	148804	93626
3069	148848	93575
3070	148897	93527
3071	148932	93470
3072	148976	93419
3073	149025	93370
3074	149070	93320
3075	149117	93270
3076	149165	93222
3077	149217	93175
3078	149267	93128
3079	149315	93079
3080	149362	93030
3081	149415	92984
3082	149469	92939
3083	149521	92893
3084	149576	92849
3085	149620	92797
3086	149668	92748
3087	149712	92697
3088	149766	92652
3089	149809	92600
3090	149858	92552
3091	149906	92503
3092	149957	92456
3093	150010	92411
3094	150056	92360
3095	150106	92313
3096	150153	92264
3097	150213	92222
3098	150262	92174
3099	150304	92121
3100	150354	92074
3101	150399	92024
3102	150446	91974
3103	150494	91925
3104	150541	91876
3105	150583	91823
3106	150630	91774
3107	150669	91720
3108	150723	91675
3109	150770	91625
3110	150817	91576
3111	150866	91528
3112	150914	91479
3113	150963	91431
3114	151016	91385
3115	151061	91334
3116	151110	91286
3117	151154	91235
3118	151199	91185
3119	151247	91136
3120	151292	91085
3121	151345	91040
3122	151396	90993
3123	151442	90943
3124	151488	90892
3125	151531	90841
3126	151577	90791
3127	151629	90744
3128	151680	90697
3129	151725	90647
3130	151767	90595
3131	151811	90544
3132	151855	90492
3133	151900	90442
3134	151945	90391
3135	151994	90343
3136	152044	90296
3137	152094	90248
3138	152151	90205
3139	152207	90161
3140	152257	90113
3141	152307	90066
3142	152358	90019
3143	152408	89971
3144	152468	89929
3145	152509	89876
3146	152560	89829
3147	152612	89783
3148	152656	89732
3149	152704	89683
3150	152751	89634
3151	152802	89587
3152	152852	89539
3153	152904	89493
3154	152955	89446
3155	153000	89395
3156	153050	89348
3157	153098	89299
3158	153151	89253
3159	153201	89206
3160	153253	89159
3161	153303	89111
3162	153343	89058
3163	153399	89014
3164	153445	88964
3165	153491	88914
3166	153537	88864
3167	153587	88817
3168	153638	88769
3169	153692	88724
3170	153742	88677
3171	153781	88623
3172	153827	88572
3173	153883	88529
3174	153931	88480
3175	153981	88432
3176	154030	88384
3177	154080	88336
3178	154124	88285
3179	154174	88238
3180	154219	88187
3181	154270	88140
3182	154308	88086
3183	154356	88037
3184	154413	87993
3185	154469	87949
3186	154523	87904
3187	154580	87860
3188	154627	87811
3189	154672	87760
3190	154721	87712
3191	154773	87665
3192	154824	87619
3193	154873	87571
3194	154923	87523
3195	154971	87474
3196	155019	87425
3197	155067	87376
3198	155114	87327
3199	155164	87280
3200	155213	87232
3201	155253	87178
3202	155304	87131
3203	155346	87079
3204	155401	87034
3205	155449	86986
3206	155501	86939
3207	155549	86890
3208	155600	86843
3209	155646	86793
3210	155697	86746
3211	155745	86697
3212	155788	86646
